order_id,customer_id,order_date,status,total_amount,discount_amount,channel
ORD-0002864,CUST-000062,2024-07-28,Completed,56.45,0.0,web
ORD-0002865,CUST-000783,2026-04-01,Completed,56.34,0.0,in-store
ORD-0002866,CUST-000691,2025-12-27,Refunded,39.01,6.54,web
ORD-0002867,CUST-000698,2025-12-15,Pending,74.31,0.0,web
ORD-0002868,CUST-000745,2025-12-21,Completed,19.67,0.0,mobile
ORD-0002869,CUST-000492,2026-03-14,Completed,72.83,0.0,web
ORD-0002870,CUST-000560,2025-06-22,Completed,65.35,0.0,web
ORD-0002871,CUST-000044,2024-11-03,Completed,60.46,0.0,marketplace
ORD-0002872,CUST-000333,2025-08-30,Completed,38.64,0.0,in-store
ORD-0002873,CUST-000475,2025-11-22,Completed,193.37,0.0,web
ORD-0002874,CUST-000756,2025-11-20,Completed,66.32,0.0,web
ORD-0002875,CUST-000143,2025-06-01,Completed,20.6,0.0,marketplace
ORD-0002876,CUST-000153,2024-07-16,Completed,54.52,0.0,mobile
ORD-0002877,CUST-000678,2025-01-13,Completed,81.61,0.0,marketplace
ORD-0002878,CUST-000223,2026-03-03,Completed,27.92,3.58,web
ORD-0002879,CUST-000023,2025-07-30,Completed,106.85,0.0,mobile
ORD-0002880,CUST-000875,2025-06-17,Completed,60.68,0.0,web
ORD-0002881,CUST-000742,2024-11-30,Completed,6.86,0.0,marketplace
ORD-0002882,CUST-000500,2025-01-11,Completed,56.81,0.0,in-store
ORD-0002883,CUST-000069,2026-02-10,Completed,32.3,0.0,mobile
ORD-0002884,CUST-000145,2025-10-15,Completed,68.7,16.4,web
ORD-0002885,CUST-000014,2025-12-08,Completed,95.14,0.0,web
ORD-0002886,CUST-000319,2025-04-02,Completed,52.25,0.0,web
ORD-0002887,CUST-000133,2025-09-11,Completed,169.39,0.0,web
ORD-0002888,CUST-000706,2024-11-22,Completed,38.75,0.0,in-store
ORD-0002889,CUST-000065,2025-11-08,Completed,73.69,9.14,marketplace
ORD-0002890,CUST-000705,2025-03-08,Completed,85.11,19.1,marketplace
ORD-0002891,CUST-000996,2025-03-22,Completed,41.35,0.0,web
ORD-0002892,CUST-000813,2025-09-29,Completed,83.35,0.0,web
ORD-0002893,CUST-000330,2026-03-17,Completed,27.78,0.0,marketplace
ORD-0002894,CUST-000726,2024-07-12,Completed,31.88,0.0,mobile
ORD-0002895,CUST-000501,2025-12-22,Refunded,15.64,0.0,web
ORD-0002896,CUST-000902,2024-12-08,Completed,54.22,10.85,web
ORD-0002897,CUST-000503,2025-03-23,Refunded,57.99,0.0,marketplace
ORD-0002898,CUST-000746,2024-06-02,Completed,114.83,16.06,mobile
ORD-0002899,CUST-000283,2024-12-12,Completed,84.18,0.0,mobile
ORD-0002900,CUST-000486,2025-05-14,Completed,35.59,6.29,mobile
ORD-0002901,CUST-000495,2024-07-05,Completed,17.42,0.0,in-store
ORD-0002902,CUST-000497,2025-05-06,Completed,63.2,0.0,web
ORD-0002903,CUST-000844,2026-03-09,Completed,108.7,0.0,marketplace
ORD-0002904,CUST-000620,2024-08-14,Completed,81.79,16.09,web
ORD-0002905,CUST-000819,2025-11-29,Completed,106.44,0.0,web
ORD-0002906,CUST-000718,2025-02-19,Completed,37.73,0.0,web
ORD-0002907,CUST-000148,2025-10-04,Completed,30.78,1.72,web
ORD-0002908,CUST-000378,2024-11-26,Refunded,24.79,0.0,web
ORD-0002909,CUST-000641,2024-10-04,Completed,42.75,0.0,web
ORD-0002910,CUST-000322,2024-10-05,Completed,41.98,4.4,mobile
ORD-0002911,CUST-000465,2024-07-18,Completed,52.74,8.82,web
ORD-0002912,CUST-000054,2024-10-26,Completed,40.31,0.0,web
ORD-0002913,CUST-000323,2025-10-13,Completed,40.17,0.0,web
ORD-0002914,CUST-000445,2026-01-28,Completed,24.01,0.0,web
ORD-0002915,CUST-000857,2025-12-18,Completed,94.94,0.0,web
ORD-0002916,CUST-000775,2025-10-30,Refunded,47.52,0.0,web
ORD-0002917,CUST-000735,2024-08-19,Completed,38.88,0.0,marketplace
ORD-0002918,CUST-000144,2024-12-07,Pending,24.58,3.8,web
ORD-0002919,CUST-000773,2024-12-15,Completed,15.4,0.0,web
ORD-0002920,CUST-000352,2024-11-22,Completed,127.28,0.0,web
ORD-0002921,CUST-000538,2025-05-26,Completed,69.67,0.0,mobile
ORD-0002922,CUST-000562,2025-06-14,Completed,12.19,0.0,web
ORD-0002923,CUST-000119,2025-01-03,Refunded,82.31,0.0,web
ORD-0002924,CUST-000058,2024-12-31,Completed,93.5,0.0,web
ORD-0002925,CUST-000864,2025-12-24,Completed,49.38,0.0,web
ORD-0002926,CUST-000777,2025-12-09,Refunded,160.53,12.93,web
ORD-0002927,CUST-000331,2024-12-14,Completed,53.16,0.0,web
ORD-0002928,CUST-000523,2026-02-27,Completed,14.39,0.0,mobile
ORD-0002929,CUST-000714,2026-04-02,Completed,59.87,0.0,web
ORD-0002930,CUST-000037,2024-12-21,Completed,54.38,9.06,mobile
ORD-0002931,CUST-000596,2024-12-31,Completed,27.59,0.0,mobile
ORD-0002932,CUST-000407,2025-05-17,Refunded,70.73,11.12,mobile
ORD-0002933,CUST-000289,2026-03-22,Completed,11.77,1.47,mobile
ORD-0002934,CUST-000773,2026-01-23,Completed,98.74,0.0,web
ORD-0002935,CUST-000267,2024-08-11,Completed,22.14,0.0,web
ORD-0002936,CUST-000457,2025-02-03,Completed,20.33,0.0,web
ORD-0002937,CUST-000416,2025-07-01,Completed,40.81,2.96,web
ORD-0002938,CUST-000956,2025-05-15,Completed,63.2,0.0,web
ORD-0002939,CUST-000766,2024-11-01,Completed,50.97,9.58,web
ORD-0002940,CUST-000311,2026-01-09,Completed,24.68,0.0,mobile
ORD-0002941,CUST-000581,2025-10-22,Completed,29.82,0.0,web
ORD-0002942,CUST-000025,2025-12-27,Completed,18.06,0.0,web
ORD-0002943,CUST-000342,2026-01-09,Completed,37.35,8.94,web
ORD-0002944,CUST-000401,2025-11-23,Completed,105.64,0.0,web
ORD-0002945,CUST-000575,2025-03-18,Completed,44.55,0.0,mobile
ORD-0002946,CUST-000961,2025-08-24,Refunded,88.9,15.4,marketplace
ORD-0002947,CUST-000635,2024-10-05,Completed,143.21,7.48,web
ORD-0002948,CUST-000456,2025-10-21,Completed,27.93,0.0,web
ORD-0002949,CUST-000055,2024-10-20,Completed,38.5,0.0,in-store
ORD-0002950,CUST-000760,2025-11-03,Completed,253.9,0.0,web
ORD-0002951,CUST-000023,2024-11-15,Completed,141.95,8.09,web
ORD-0002952,CUST-000468,2024-08-25,Refunded,11.73,0.0,mobile
ORD-0002953,CUST-000210,2024-10-09,Pending,60.93,10.81,mobile
ORD-0002954,CUST-000902,2024-05-15,Completed,44.72,0.0,web
ORD-0002955,CUST-000089,2025-11-12,Completed,86.59,0.0,marketplace
ORD-0002956,CUST-000712,2025-11-17,Completed,24.63,0.0,mobile
ORD-0002957,CUST-000492,2025-05-26,Completed,22.84,4.3,web
ORD-0002958,CUST-000387,2024-10-06,Completed,26.03,3.89,web
ORD-0002959,CUST-000997,2024-07-29,Completed,28.29,6.49,in-store
ORD-0002960,CUST-000898,2024-05-31,Completed,85.82,9.12,mobile
ORD-0002961,CUST-000025,2024-10-09,Pending,17.38,0.0,web
ORD-0002962,CUST-000707,2026-02-06,Completed,27.16,0.0,mobile
ORD-0002963,CUST-000895,2024-11-19,Refunded,10.68,0.0,web
ORD-0002964,CUST-000720,2024-12-31,Completed,100.05,0.0,mobile
ORD-0002965,CUST-000049,2024-08-14,Completed,123.57,8.36,mobile
ORD-0002966,CUST-000558,2024-11-12,Completed,34.41,6.25,web
ORD-0002967,CUST-000150,2025-05-30,Completed,35.22,0.0,web
ORD-0002968,CUST-000595,2025-08-21,Completed,64.24,0.0,web
ORD-0002969,CUST-000300,2024-11-21,Refunded,145.41,26.83,mobile
ORD-0002970,CUST-000418,2024-07-06,Completed,61.98,0.0,mobile
ORD-0002971,CUST-000907,2025-02-01,Completed,25.58,6.01,web
ORD-0002972,CUST-000553,2024-11-16,Completed,12.24,0.0,web
ORD-0002973,CUST-000519,2024-11-11,Cancelled,18.32,0.0,web
ORD-0002974,CUST-000350,2026-04-06,Completed,47.4,0.0,web
ORD-0002975,CUST-000818,2025-08-29,Cancelled,26.46,0.0,mobile
ORD-0002976,CUST-000845,2025-07-04,Completed,52.25,0.0,web
ORD-0002977,CUST-000115,2025-02-24,Completed,28.72,0.0,web
ORD-0002978,CUST-000590,2025-03-09,Completed,19.17,4.54,web
ORD-0002979,CUST-000233,2025-06-19,Completed,17.43,0.0,web
ORD-0002980,CUST-000334,2025-11-04,Completed,156.0,0.0,web
ORD-0002981,CUST-000405,2025-11-06,Completed,91.03,0.0,web
ORD-0002982,CUST-000360,2024-10-13,Completed,178.47,0.0,in-store
ORD-0002983,CUST-000232,2025-05-14,Completed,68.85,0.0,mobile
ORD-0002984,CUST-000917,2025-02-21,Completed,31.69,0.0,marketplace
ORD-0002985,CUST-000993,2026-01-17,Completed,128.85,0.0,web
ORD-0002986,CUST-000074,2025-09-12,Completed,43.53,0.0,mobile
ORD-0002987,CUST-000311,2025-06-11,Completed,53.34,0.0,web
ORD-0002988,CUST-000835,2024-08-24,Completed,43.2,2.3,web
ORD-0002989,CUST-000848,2025-08-19,Completed,5.0,0.0,web
ORD-0002990,CUST-000974,2024-08-25,Completed,161.38,38.57,web
ORD-0002991,CUST-000612,2024-12-25,Completed,66.21,0.0,web
ORD-0002992,CUST-000439,2024-09-18,Refunded,58.2,0.0,mobile
ORD-0002993,CUST-000608,2025-11-02,Completed,42.55,6.31,web
ORD-0002994,CUST-000032,2024-11-06,Completed,50.94,7.37,mobile
ORD-0002995,CUST-000789,2025-02-02,Completed,27.72,5.2,web
ORD-0002996,CUST-000995,2026-02-10,Cancelled,73.2,0.0,web
ORD-0002997,CUST-000986,2024-11-05,Refunded,15.71,0.0,web
ORD-0002998,CUST-000557,2025-05-19,Completed,51.88,5.14,mobile
ORD-0002999,CUST-000097,2025-02-28,Completed,70.05,0.0,web
ORD-0003000,CUST-000481,2024-05-30,Completed,38.13,4.27,marketplace
ORD-0003001,CUST-000222,2025-12-10,Completed,60.14,0.0,mobile
ORD-0003002,CUST-000608,2024-07-16,Completed,20.23,0.0,marketplace
ORD-0003003,CUST-000456,2025-04-20,Completed,20.64,1.78,web
ORD-0003004,CUST-000821,2025-07-08,Completed,54.02,0.0,web
ORD-0003005,CUST-000600,2025-09-09,Completed,76.93,11.8,web
ORD-0003006,CUST-000875,2025-11-01,Completed,9.98,1.08,web
ORD-0003007,CUST-000159,2024-11-24,Completed,67.87,0.0,web
ORD-0003008,CUST-000256,2024-05-22,Completed,28.95,5.94,marketplace
ORD-0003009,CUST-000792,2025-11-14,Completed,38.31,0.0,web
ORD-0003010,CUST-000887,2025-06-14,Completed,15.31,0.0,web
ORD-0003011,CUST-000456,2025-12-27,Pending,22.62,0.0,web
ORD-0003012,CUST-000169,2025-12-21,Pending,96.82,19.18,web
ORD-0003013,CUST-000449,2025-12-29,Completed,45.89,0.0,web
ORD-0003014,CUST-000726,2025-05-01,Completed,32.91,0.0,mobile
ORD-0003015,CUST-000109,2024-12-24,Completed,40.72,0.0,web
ORD-0003016,CUST-000719,2025-12-10,Completed,66.11,0.0,web
ORD-0003017,CUST-000972,2025-03-30,Completed,63.59,0.0,web
ORD-0003018,CUST-000250,2024-10-24,Refunded,42.1,0.0,web
ORD-0003019,CUST-000166,2026-01-05,Completed,107.16,9.36,mobile
ORD-0003020,CUST-000560,2026-01-29,Completed,97.16,0.0,web
ORD-0003021,CUST-000809,2025-04-13,Completed,62.22,0.0,web
ORD-0003022,CUST-000041,2024-07-23,Completed,46.7,3.71,mobile
ORD-0003023,CUST-000012,2025-01-29,Completed,75.63,0.0,web
ORD-0003024,CUST-000538,2025-12-14,Completed,57.48,0.0,web
ORD-0003025,CUST-000902,2026-02-16,Completed,104.44,0.0,web
ORD-0003026,CUST-000492,2024-11-05,Completed,91.8,0.0,web
ORD-0003027,CUST-000491,2024-07-14,Completed,19.79,1.67,mobile
ORD-0003028,CUST-000880,2026-01-24,Completed,18.75,0.0,web
ORD-0003029,CUST-000523,2025-01-31,Completed,25.51,5.16,in-store
ORD-0003030,CUST-000075,2025-06-20,Completed,97.6,0.0,mobile
ORD-0003031,CUST-000860,2026-04-13,Pending,12.67,0.0,mobile
ORD-0003032,CUST-000417,2024-07-14,Refunded,61.3,8.36,mobile
ORD-0003033,CUST-000029,2025-09-28,Completed,59.74,11.67,web
ORD-0003034,CUST-000857,2024-07-21,Completed,113.31,0.0,web
ORD-0003035,CUST-000630,2025-01-18,Completed,51.64,0.0,web
ORD-0003036,CUST-000893,2025-12-14,Completed,15.26,0.0,web
ORD-0003037,CUST-000295,2025-03-13,Completed,20.75,0.0,web
ORD-0003038,CUST-000428,2026-05-11,Refunded,17.36,1.16,web
ORD-0003039,CUST-000657,2025-07-06,Completed,29.07,3.07,mobile
ORD-0003040,CUST-000940,2024-12-19,Completed,38.62,0.0,mobile
ORD-0003041,CUST-000942,2024-11-11,Pending,17.6,0.0,web
ORD-0003042,CUST-000396,2024-12-30,Completed,144.97,0.0,web
ORD-0003043,CUST-000574,2025-01-15,Completed,15.48,0.0,mobile
ORD-0003044,CUST-000588,2024-07-16,Completed,131.22,15.41,in-store
ORD-0003045,CUST-000546,2025-01-12,Completed,115.37,0.0,web
ORD-0003046,CUST-000275,2025-04-11,Refunded,91.71,0.0,web
ORD-0003047,CUST-000234,2025-11-14,Refunded,25.66,0.0,marketplace
ORD-0003048,CUST-000580,2025-10-06,Completed,58.79,14.37,web
ORD-0003049,CUST-000693,2025-11-09,Completed,16.09,0.0,web
ORD-0003050,CUST-000675,2024-05-20,Completed,92.64,15.99,mobile
ORD-0003051,CUST-000705,2024-11-10,Completed,42.13,7.9,web
ORD-0003052,CUST-000329,2025-10-11,Completed,32.22,4.59,web
ORD-0003053,CUST-000741,2025-04-29,Completed,16.79,0.0,web
ORD-0003054,CUST-000809,2024-05-18,Completed,6.16,0.0,marketplace
ORD-0003055,CUST-000830,2025-12-14,Completed,19.48,0.0,web
ORD-0003056,CUST-000278,2025-12-03,Completed,108.88,0.0,web
ORD-0003057,CUST-000261,2025-06-26,Completed,32.39,0.0,in-store
ORD-0003058,CUST-000833,2024-07-14,Completed,39.04,0.0,web
ORD-0003059,CUST-000832,2025-11-30,Refunded,75.52,0.0,web
ORD-0003060,CUST-000564,2025-07-29,Completed,189.53,0.0,web
ORD-0003061,CUST-000204,2025-12-06,Completed,129.02,31.78,web
ORD-0003062,CUST-000111,2025-11-25,Completed,20.54,0.0,web
ORD-0003063,CUST-000186,2025-12-14,Cancelled,9.45,1.91,web
ORD-0003064,CUST-000072,2025-05-29,Completed,295.21,47.14,mobile
ORD-0003065,CUST-000948,2024-09-16,Completed,274.57,0.0,web
ORD-0003066,CUST-000677,2025-10-19,Completed,51.98,0.0,web
ORD-0003067,CUST-000640,2025-09-02,Completed,16.18,0.0,web
ORD-0003068,CUST-000226,2025-11-21,Completed,96.6,0.0,web
ORD-0003069,CUST-000566,2024-10-11,Completed,41.0,0.0,web
ORD-0003070,CUST-000599,2024-11-02,Completed,40.84,0.0,mobile
ORD-0003071,CUST-000845,2026-02-05,Completed,91.43,0.0,web
ORD-0003072,CUST-000165,2025-11-24,Cancelled,58.41,11.57,web
ORD-0003073,CUST-000498,2026-02-22,Completed,17.31,1.72,web
ORD-0003074,CUST-000625,2025-11-27,Completed,34.47,2.92,web
ORD-0003075,CUST-000245,2025-08-11,Completed,75.86,0.0,marketplace
ORD-0003076,CUST-000870,2025-10-04,Completed,67.24,0.0,web
ORD-0003077,CUST-000084,2026-02-04,Completed,55.13,0.0,web
ORD-0003078,CUST-000910,2025-07-25,Completed,94.32,0.0,web
ORD-0003079,CUST-000555,2025-09-13,Completed,33.47,0.0,mobile
ORD-0003080,CUST-000448,2024-10-01,Completed,51.57,0.0,web
ORD-0003081,CUST-000512,2025-04-20,Completed,5.0,0.0,web
ORD-0003082,CUST-000211,2025-11-11,Completed,31.2,0.0,mobile
ORD-0003083,CUST-000716,2024-11-30,Completed,82.36,0.0,web
ORD-0003084,CUST-000224,2024-11-04,Completed,32.71,0.0,web
ORD-0003085,CUST-000298,2024-12-16,Completed,30.78,0.0,marketplace
ORD-0003086,CUST-000984,2024-11-19,Completed,19.43,4.61,mobile
ORD-0003087,CUST-000464,2024-11-09,Completed,99.75,0.0,web
ORD-0003088,CUST-000369,2025-03-05,Completed,69.32,0.0,mobile
ORD-0003089,CUST-000932,2026-02-21,Completed,86.52,0.0,web
ORD-0003090,CUST-000276,2025-05-18,Cancelled,11.23,0.0,web
ORD-0003091,CUST-000173,2024-10-28,Completed,39.32,6.57,web
ORD-0003092,CUST-000201,2024-07-24,Cancelled,35.73,0.0,web
ORD-0003093,CUST-000779,2025-11-04,Completed,35.71,6.84,mobile
ORD-0003094,CUST-000567,2025-01-25,Pending,27.31,1.8,web
ORD-0003095,CUST-000301,2025-12-21,Refunded,33.89,4.65,web
ORD-0003096,CUST-000420,2025-10-09,Completed,88.21,0.0,web
ORD-0003097,CUST-000095,2025-12-12,Completed,9.68,0.0,mobile
ORD-0003098,CUST-000893,2024-12-01,Pending,185.27,0.0,web
ORD-0003099,CUST-000562,2025-11-02,Completed,65.83,0.0,web
ORD-0003100,CUST-000018,2024-11-28,Completed,43.21,0.0,mobile
ORD-0003101,CUST-000069,2026-03-20,Completed,92.34,0.0,mobile
ORD-0003102,CUST-000547,2025-09-17,Completed,13.99,1.99,mobile
ORD-0003103,CUST-000157,2024-12-20,Completed,26.27,0.0,mobile
ORD-0003104,CUST-000334,2024-11-30,Completed,40.57,0.0,web
ORD-0003105,CUST-000022,2024-10-31,Refunded,133.28,0.0,web
ORD-0003106,CUST-000172,2025-11-03,Completed,43.07,3.5,marketplace
ORD-0003107,CUST-000855,2024-11-10,Completed,64.07,0.0,web
ORD-0003108,CUST-000466,2025-08-09,Completed,27.89,2.01,mobile
ORD-0003109,CUST-000773,2024-11-28,Completed,65.99,16.27,web
ORD-0003110,CUST-000542,2025-10-11,Completed,171.02,0.0,web
ORD-0003111,CUST-000555,2025-12-19,Refunded,99.13,0.0,web
ORD-0003112,CUST-000663,2025-12-05,Completed,41.88,0.0,mobile
ORD-0003113,CUST-000736,2025-11-28,Completed,76.74,0.0,web
ORD-0003114,CUST-000960,2024-10-28,Completed,70.95,0.0,web
ORD-0003115,CUST-000825,2024-08-01,Cancelled,67.04,4.34,mobile
ORD-0003116,CUST-000119,2025-11-05,Completed,108.81,0.0,web
ORD-0003117,CUST-000383,2025-01-11,Completed,108.16,15.95,web
ORD-0003118,CUST-000794,2025-03-12,Completed,40.38,0.0,marketplace
ORD-0003119,CUST-000810,2024-06-11,Completed,74.7,0.0,mobile
ORD-0003120,CUST-000406,2024-11-26,Completed,32.9,1.75,web
ORD-0003121,CUST-000499,2024-06-13,Completed,21.36,0.0,web
ORD-0003122,CUST-000210,2026-01-25,Completed,36.03,0.0,web
ORD-0003123,CUST-000971,2024-11-20,Completed,42.05,7.49,web
ORD-0003124,CUST-000359,2025-07-05,Completed,11.83,0.0,mobile
ORD-0003125,CUST-000444,2024-06-18,Completed,88.97,9.68,web
ORD-0003126,CUST-000042,2025-10-15,Refunded,5.0,0.0,web
ORD-0003127,CUST-000361,2024-12-20,Completed,392.23,0.0,web
ORD-0003128,CUST-000012,2026-02-12,Completed,148.64,0.0,mobile
ORD-0003129,CUST-000277,2026-02-03,Completed,36.28,5.51,web
ORD-0003130,CUST-000460,2024-12-21,Completed,45.04,0.0,web
ORD-0003131,CUST-000637,2026-02-15,Completed,56.96,0.0,mobile
ORD-0003132,CUST-000600,2026-05-10,Completed,27.9,3.84,mobile
ORD-0003133,CUST-000038,2025-12-22,Completed,52.15,0.0,mobile
ORD-0003134,CUST-000519,2025-12-30,Pending,39.84,9.71,web
ORD-0003135,CUST-000677,2024-11-22,Completed,41.45,0.0,mobile
ORD-0003136,CUST-000148,2025-07-23,Completed,51.69,12.04,web
ORD-0003137,CUST-000404,2024-07-15,Completed,15.63,0.92,web
ORD-0003138,CUST-000429,2024-08-05,Completed,46.14,0.0,mobile
ORD-0003139,CUST-000156,2026-05-12,Completed,50.95,0.0,in-store
ORD-0003140,CUST-000216,2024-12-21,Refunded,49.55,3.13,web
ORD-0003141,CUST-000495,2025-11-23,Completed,37.61,0.0,marketplace
ORD-0003142,CUST-000170,2025-12-15,Completed,111.08,0.0,web
ORD-0003143,CUST-000471,2026-01-09,Completed,33.69,0.0,mobile
ORD-0003144,CUST-000382,2026-05-11,Pending,53.62,0.0,web
ORD-0003145,CUST-000572,2024-11-19,Refunded,126.2,0.0,mobile
ORD-0003146,CUST-000647,2024-06-20,Completed,41.95,0.0,mobile
ORD-0003147,CUST-000856,2025-02-20,Completed,53.07,0.0,web
ORD-0003148,CUST-000609,2024-09-07,Completed,41.38,0.0,mobile
ORD-0003149,CUST-000445,2024-06-03,Completed,120.29,0.0,web
ORD-0003150,CUST-000511,2025-01-06,Cancelled,36.37,0.0,web
ORD-0003151,CUST-000606,2025-12-07,Refunded,124.8,0.0,web
ORD-0003152,CUST-000152,2025-07-13,Completed,41.15,0.0,web
ORD-0003153,CUST-000980,2024-12-16,Refunded,22.48,5.19,mobile
ORD-0003154,CUST-000518,2025-10-04,Completed,76.98,0.0,web
ORD-0003155,CUST-000340,2024-11-16,Completed,35.03,3.45,marketplace
ORD-0003156,CUST-000679,2024-05-26,Refunded,73.44,8.28,web
ORD-0003157,CUST-000835,2025-11-29,Completed,5.04,0.0,in-store
ORD-0003158,CUST-000342,2025-09-05,Completed,44.89,0.0,web
ORD-0003159,CUST-000901,2025-11-29,Refunded,30.95,0.0,web
ORD-0003160,CUST-000220,2024-06-18,Completed,19.09,0.0,web
ORD-0003161,CUST-000626,2025-12-27,Completed,28.71,0.0,web
ORD-0003162,CUST-000608,2025-09-01,Completed,28.25,0.0,web
ORD-0003163,CUST-000816,2025-07-10,Completed,43.02,0.0,web
ORD-0003164,CUST-000919,2025-09-06,Completed,14.97,3.65,mobile
ORD-0003165,CUST-000053,2026-01-14,Completed,57.57,4.92,in-store
ORD-0003166,CUST-000376,2025-08-02,Refunded,133.35,0.0,mobile
ORD-0003167,CUST-000683,2025-07-27,Completed,55.97,0.0,marketplace
ORD-0003168,CUST-000339,2026-05-05,Completed,85.39,21.28,web
ORD-0003169,CUST-000001,2025-11-27,Completed,107.3,0.0,web
ORD-0003170,CUST-000401,2025-03-21,Completed,120.2,0.0,web
ORD-0003171,CUST-000299,2025-11-08,Completed,199.56,0.0,mobile
ORD-0003172,CUST-000292,2025-01-31,Refunded,29.98,4.27,web
ORD-0003173,CUST-000795,2024-11-14,Completed,25.16,0.0,mobile
ORD-0003174,CUST-000706,2025-08-10,Completed,83.66,10.77,web
ORD-0003175,CUST-000485,2026-03-10,Completed,78.78,0.0,web
ORD-0003176,CUST-000301,2026-03-11,Completed,83.14,0.0,web
ORD-0003177,CUST-000953,2024-12-27,Completed,202.64,50.04,web
ORD-0003178,CUST-000247,2025-06-07,Completed,45.11,0.0,web
ORD-0003179,CUST-000061,2024-11-08,Completed,62.86,0.0,web
ORD-0003180,CUST-000460,2026-05-09,Completed,20.4,3.97,web
ORD-0003181,CUST-000328,2026-04-26,Completed,246.72,0.0,web
ORD-0003182,CUST-000126,2025-09-29,Completed,34.15,0.0,mobile
ORD-0003183,CUST-000747,2025-12-14,Pending,34.93,0.0,web
ORD-0003184,CUST-000485,2025-11-11,Completed,33.87,0.0,web
ORD-0003185,CUST-000354,2025-08-07,Refunded,26.68,1.5,web
ORD-0003186,CUST-000192,2024-07-02,Completed,24.94,0.0,in-store
ORD-0003187,CUST-000803,2025-04-02,Completed,29.4,0.0,web
ORD-0003188,CUST-000335,2025-10-21,Completed,14.99,0.0,mobile
ORD-0003189,CUST-000982,2025-10-23,Completed,23.85,0.0,mobile
ORD-0003190,CUST-000008,2025-01-15,Completed,212.55,0.0,web
ORD-0003191,CUST-000096,2026-03-22,Cancelled,80.52,0.0,web
ORD-0003192,CUST-000906,2024-10-09,Completed,93.76,14.3,web
ORD-0003193,CUST-000208,2025-05-14,Completed,114.64,0.0,mobile
ORD-0003194,CUST-000647,2025-11-02,Completed,193.89,0.0,mobile
ORD-0003195,CUST-000346,2025-11-04,Completed,10.84,1.59,web
ORD-0003196,CUST-000217,2025-09-28,Refunded,16.71,3.11,mobile
ORD-0003197,CUST-000281,2024-12-02,Refunded,23.5,0.0,in-store
ORD-0003198,CUST-000628,2024-10-01,Completed,30.7,0.0,mobile
ORD-0003199,CUST-000749,2025-09-16,Completed,35.15,0.0,mobile
ORD-0003200,CUST-000561,2025-08-13,Completed,31.26,7.79,web
ORD-0003201,CUST-000019,2024-10-20,Completed,53.27,0.0,mobile
ORD-0003202,CUST-000486,2025-11-07,Completed,45.98,0.0,web
ORD-0003203,CUST-000906,2025-04-02,Completed,25.07,0.0,web
ORD-0003204,CUST-000606,2025-10-16,Refunded,7.84,0.81,marketplace
ORD-0003205,CUST-000837,2025-12-27,Completed,20.2,4.66,web
ORD-0003206,CUST-000544,2024-10-11,Completed,28.81,2.72,web
ORD-0003207,CUST-000003,2024-05-31,Pending,36.68,0.0,mobile
ORD-0003208,CUST-000281,2025-12-05,Refunded,18.11,0.0,marketplace
ORD-0003209,CUST-000017,2025-08-23,Pending,30.19,0.0,mobile
ORD-0003210,CUST-000656,2025-11-05,Completed,18.09,0.0,mobile
ORD-0003211,CUST-000509,2025-12-27,Completed,40.42,0.0,mobile
ORD-0003212,CUST-000295,2025-12-14,Refunded,18.94,0.0,marketplace
ORD-0003213,CUST-000399,2026-04-07,Completed,22.67,0.0,web
ORD-0003214,CUST-000206,2025-06-14,Completed,15.69,2.13,web
ORD-0003215,CUST-000492,2025-05-04,Completed,39.54,3.0,web
ORD-0003216,CUST-000674,2025-02-11,Completed,22.35,2.27,web
ORD-0003217,CUST-000747,2024-09-29,Pending,92.34,6.42,web
ORD-0003218,CUST-000556,2025-07-19,Completed,61.85,0.0,web
ORD-0003219,CUST-000160,2024-12-02,Refunded,42.27,0.0,web
ORD-0003220,CUST-000246,2026-03-03,Completed,23.62,4.82,web
ORD-0003221,CUST-000184,2025-07-29,Completed,60.61,8.5,mobile
ORD-0003222,CUST-000799,2025-08-07,Completed,77.68,0.0,web
ORD-0003223,CUST-000630,2025-01-01,Completed,50.11,3.34,web
ORD-0003224,CUST-000398,2024-06-30,Completed,161.25,0.0,web
ORD-0003225,CUST-000019,2024-06-11,Completed,64.57,0.0,in-store
ORD-0003226,CUST-000785,2025-03-03,Completed,92.84,5.82,web
ORD-0003227,CUST-000835,2024-07-29,Completed,49.74,0.0,in-store
